-0.0039727925	0.03132854	0.094821006	-0.042015083	-0.15569505	0.030807503	-0.12181949	0.035405565	-0.26272526	0.05472103	0.02831319	-0.066261314	0.12638023	0.06262576	0.08889833	0.06770358	0.057871126	-0.024999496	-0.14952677	-0.02317742	0.059083946	0.0107573625	-0.099922456	0.10002126	0.057667654	0.08909648	-0.09317609	-0.111712724	-0.10762958	-0.027239569	-0.006461067	0.0023135561	-0.26836914	0.11706974	-0.06923078	-0.08377344	0.034578934	-0.119207114	-0.019326454	-0.040467028	-0.01646366	0.17224276	-0.029004399	0.09706526	-0.008556627	0.17812565	0.18644325	-0.08700552	-0.010743616	0.14781585	0.022197086	-0.18540072	0.032168552	-0.16879949	0.019984767	0.12142496	0.05443635	0.08962882	0.075884946	0.036968462	0.009769104	0.17821206	0.03996063	0.019413529	-0.06101053	-0.1550169	0.2661811	-0.013348439	-0.015244163	0.29062277	0.021637147	0.028326515	-0.17942443	-0.13790564	-0.13557261	0.017152268	-0.058686275	0.030280346	0.11847461	-0.005575564	0.06971321	0.0362668	-0.16869612	0.10569136	0.2056945	-0.09776851	-0.16585597	0.014137352	-0.11706025	0.036358148	-0.21553442	0.052479774	-0.16445164	-0.10255653	0.18919699	-0.19080153	-0.09181112	-0.008245863	0.16284016	-0.23096259	0.1832843	0.0066510937	-0.103202574	-0.18230179	0.09686181	0.208015	-0.014103213	0.010760195	0.027798645	-0.017874785	-0.022326708	0.07970216	-0.196133	0.12303361	0.16387813	-0.06395281	-0.23469827	-0.18935938	0.02018246	0.09183436	-0.004772013	0.0034228722	0.022431642	-0.112993084	0.055995006	-0.04299056	-0.027086241	0.22034805	-0.21451752	-0.019628841	-0.18723099	0.21399634	0.026027784	-0.028346593	0.019019598	0.08757754	0.33887398	-0.13569906	0.07021404	-0.04481003	0.30672923	-0.069993585	0.0849951	0.021246126	0.14647715	0.07468942	-0.10183086	0.0356698	0.024600644	-0.084226795
0.24038193	-0.005354023	0.12481548	-0.32180095	-0.10242179	-0.1782766	-0.26356032	-0.043330833	-0.19805469	0.2231813	0.111654475	0.074047394	0.16153263	-0.072230205	-0.2042265	-0.06784257	-0.10387336	-0.26173562	-0.09751099	-0.14827111	-0.13462865	-0.048219737	-0.10402288	-0.059319984	0.17066322	0.21861526	0.011753695	-0.027262932	0.17197716	0.072623044	0.17992334	0.07385302	-0.2064502	0.08000957	-0.20310643	-0.2799948	-0.026608799	-0.3542919	-0.0030195322	0.04779256	-0.04868043	0.07905083	0.11729574	0.08839231	-0.011225496	0.050582163	0.059048586	-0.19663149	0.02899958	0.29759204	-0.05600925	0.07701617	-0.04658251	0.062740006	0.046251427	-0.041088723	0.068051845	0.23766026	-0.057470497	-0.024529483	-0.05097641	0.17262638	-0.017492335	0.12861404	-0.07641851	0.014319689	0.08022148	-0.010007349	0.13349116	0.23033753	-0.022986218	-0.072481945	-0.14171493	-0.068586804	0.053009514	0.021795323	0.044471577	-0.029654441	-0.03852301	-0.356338	-0.108662225	0.19884692	-0.033204798	0.22939207	0.12095864	-0.07241221	-0.085308604	0.071553856	-0.20593181	0.007895916	-0.2884563	-0.08494921	-0.14058447	-0.21597986	0.11851426	-0.1889442	-0.009300627	0.054658882	0.33724815	-0.4380848	-0.16106187	-0.16921672	-0.09264592	-0.06093529	0.082052246	0.12951219	-0.06828373	-0.29367712	-0.16577448	-0.017880037	0.03595958	0.0034297432	0.04050361	0.13372627	0.36574325	-0.07422444	-0.023951685	-0.21596101	-0.05975714	0.109309226	0.0315921	-0.23168407	-0.08560208	0.0059152646	-0.06515555	0.04792085	0.03769032	0.2757932	-0.27373847	-0.060073953	-0.063653156	0.07664215	0.13813561	-0.17231834	-0.12508689	0.10047024	0.12246416	-0.02968027	0.14433806	0.21935545	0.31923148	-0.16010699	0.050915115	-0.03271121	0.1377228	0.034268297	0.07044741	0.070816	-0.16239093	-0.23401326
-0.102591485	0.14843972	-0.052952036	-0.12147488	-0.046222404	-0.10992406	-0.15360273	0.11594707	-0.20019883	0.007999712	0.11951842	0.11598711	-0.1336124	-0.00446598	0.015033332	0.07509706	0.26889193	0.09572669	-0.20953658	-0.010393204	-0.26336595	-0.11996986	0.062621206	0.22061376	0.3025792	0.19956803	-0.057950567	-0.21450005	-0.33245164	0.061377954	0.2470356	-0.050336108	-0.16234708	0.1403071	-0.11144092	-0.18905236	0.03856258	-0.31378627	-0.21678749	-0.060284007	-0.024259498	-0.0027400278	0.15712912	-0.038644876	0.19892234	-0.07638	0.25599614	0.030219853	-0.044964246	0.013739312	0.04740752	-0.36874872	0.0064058513	-0.114728026	0.16794252	0.0155605655	-0.09546806	0.27095532	-0.2058891	0.33090082	0.0782523	0.11767252	-0.27017286	0.17179449	-0.29154053	-0.18787658	0.0059846276	-0.013506508	0.025450777	0.32337594	-0.09596025	-0.0006772944	0.026281502	0.017966589	0.02499841	-0.08581883	-0.054182723	0.16965243	-0.10611912	-0.1268004	-0.09346213	0.19225243	-0.06771502	0.2034084	-0.06584186	-0.08651122	-0.11150335	0.03927118	-0.002390798	-0.036462426	-0.06952586	0.0950604	-0.15950222	-0.028426096	0.0431258	-0.07696001	-0.06851613	0.04118697	0.18522538	-0.16629545	0.08557049	0.1385014	-0.1520745	0.03130673	0.16962048	0.17821346	-0.09064391	-0.0985391	-0.026360719	-0.03415746	-0.19893026	-0.15646948	-0.1343316	0.0661451	-0.02781029	-0.0026693589	0.14500229	-0.109873325	-0.10547884	0.15296528	0.03647329	0.12390033	0.02554224	-0.22969778	0.16188636	-0.006166027	0.12525113	0.18491113	-0.20599811	0.21322495	-0.12777597	0.345215	-0.04938312	-0.16261572	-0.044331465	0.08018703	0.10916871	0.046312064	-0.18483642	0.05928078	0.40747112	0.06829501	0.02641018	0.0165494	0.1413891	0.3091917	-0.16557214	0.096590325	0.019669432	-0.08178115
0.05142396	0.0319902	0.053105444	-0.018437408	-0.052637357	0.0022429952	-0.12037746	-0.046124585	-0.2354315	0.09473229	0.10421379	-0.07868878	0.38480195	0.091528855	-0.11332324	0.11713745	-0.23593639	-0.18202575	-0.13547197	0.22802505	0.13539468	0.17487217	0.115327	0.257974	0.16518982	0.1492457	-0.030440943	-0.19769976	-0.1686505	0.10484908	0.013432588	0.057250656	-0.17167972	0.17743045	0.019765345	-0.09517238	-0.14352039	-0.27160722	0.030042844	-0.030749116	0.060003273	0.3578858	0.29439864	0.0016300597	-0.2296709	0.10425899	0.12326125	-0.10302711	-0.002219441	0.27295548	-0.12152476	-0.17077419	0.21112835	-0.16433422	-0.050553367	0.033794854	-0.002861451	-0.22929779	0.07640017	0.058026664	0.058065046	0.30992755	0.0012570964	-0.094733566	-0.21182545	-0.21757174	0.025365476	-0.20729059	-0.27859613	0.21693197	-0.16102478	-0.058627512	-0.23247474	-0.11638348	0.023654882	-0.051871784	0.14506756	0.0695521	0.12236684	-0.09506855	0.18703963	-0.08882502	-0.2666718	-0.0868083	0.22137566	-0.09941678	-0.097747445	-0.30383494	-0.0935759	-0.16422343	-0.041439183	-0.31286317	-0.1926789	-0.3606551	0.19423877	-0.4769199	-0.1397703	0.06998577	0.18545742	-0.4090918	0.15896836	-0.2380561	0.13280511	-0.36400086	0.29883334	0.35303643	0.032865196	-0.14361401	0.11905345	0.015726024	-0.06228452	-0.098198004	-0.04750754	0.018781401	0.4263364	-0.1219054	-0.26260462	-0.17442329	0.12914838	0.044748265	0.10814859	0.06494688	-0.36875102	-0.24366364	-0.2012078	0.09471248	0.14346841	0.3310938	0.13841248	-0.17355235	-0.16587926	0.17461313	-0.36327118	-0.21847148	0.14147401	0.12745276	0.31915742	-0.23199321	-0.053640362	-0.004209582	0.44735196	-0.035410866	0.06168203	0.094188005	0.18485287	0.07944244	0.054624587	0.02587847	-0.081481025	0.02748332
-0.0020666048	0.2237728	-0.043213483	-0.35892755	-0.17584236	0.02048914	-0.15389627	0.13661945	0.020355027	0.40508106	0.06194321	-0.23757495	0.15966548	-0.035127442	-0.07889058	0.14375554	0.021449512	-0.07849739	-0.24626479	-0.34368068	-0.15308788	0.11121885	-0.22144121	0.24727346	0.5989588	0.103544936	-0.13696809	-0.16330512	-0.11651809	-0.10555389	0.09904478	-0.04682163	0.06882523	0.1683199	-0.16388574	-0.22750849	0.074831024	-0.3208644	0.24113178	0.21286434	0.05752826	0.24099359	0.16757493	-0.17415807	0.030031396	0.10272755	0.040807016	0.2639044	0.05749589	0.14628802	-0.17193113	-0.0978444	-0.2503185	-0.031417444	0.079629645	0.04173027	0.1304453	0.16827889	-0.06790302	0.19554558	-0.12110993	0.3196088	-0.23715799	0.201272	-0.17535073	0.1187629	0.034873653	-0.074268445	-0.11108857	0.17267865	0.11906659	0.086657114	-0.11530069	-0.29192343	0.12324898	-0.10576451	0.059209075	-0.0049150963	-0.173438	0.2488922	-0.04977729	-0.013175755	-0.302598	0.4315642	0.1197918	-0.056833763	-0.11168607	0.17682639	-0.20051606	-0.0070848167	-0.17749825	0.3113771	-0.008208756	0.28364465	-0.15925449	-0.18142572	0.043302376	-0.28037673	-0.04094071	-0.24695902	0.17889367	0.022622097	-0.25379696	-0.19864534	0.20660153	-0.027852118	-0.1402676	-0.18031633	-0.18576597	0.14731395	0.14162935	-0.10938544	-0.29945043	-0.12732655	0.24591798	0.047200933	-0.022112722	-0.21466275	-0.20123276	-0.19155866	-0.2518299	0.24975654	0.13746405	-0.4117387	0.14719924	-0.3280909	-0.019969784	0.004924569	0.0070474604	-0.017737497	-0.009246432	0.10641541	0.26133683	-0.0020477118	-0.1413017	0.048162546	0.49628592	-0.23341455	0.020146087	0.04449283	0.329998	-0.09363547	0.09914325	0.20009618	0.38710392	0.12858655	-0.059755556	0.14848569	0.32735565	0.1119002
0.011264341	0.1381011	-0.11798008	0.1995485	-0.021244112	-0.26737934	0.025626872	-0.24111369	-0.08991496	0.4031967	-0.09928072	-0.08963593	0.16881612	0.20932299	-0.2004329	0.23029163	0.010768894	0.062150437	-0.26172104	-0.0018223304	0.024428101	0.46111298	-0.06120483	0.5375244	0.22060782	0.24089678	-0.25889048	-0.11940248	-0.2272258	0.5552611	0.16484568	0.08284039	-0.4274096	-0.00899928	-0.08328599	-0.1029523	-0.22502199	-0.08371863	-0.13061647	-0.2783379	-0.12107133	0.49803442	0.2064654	0.103692226	0.16675122	-0.26493827	0.14638491	-0.30453223	0.18954772	0.20454505	-0.16077593	-0.5336176	0.18554083	0.16820237	0.020698253	0.20727073	-0.023577368	-0.40780738	-0.23464778	0.103371136	-0.24959344	0.27216366	0.028359935	-0.23241645	0.08861365	0.23716679	-0.14522006	-0.21925993	-0.21121623	0.6060576	0.09989933	0.021655558	-0.25792795	-0.015136148	0.12614746	0.16808325	-0.1776724	0.18643641	0.4030134	-0.21198852	0.15005395	0.022236183	-0.25809902	-0.1842198	0.1499226	-0.12290073	-0.09579244	-0.23375432	-0.22560035	0.027429812	-0.26852703	-0.17068979	0.021692043	-0.2931981	-0.0006205126	-0.58202785	-0.3991202	-0.085365474	0.28507927	0.08524697	0.2327664	0.27780214	0.22043577	-0.5207849	-0.08906365	0.031862758	0.09860387	-0.18128414	0.20337157	-0.07011258	-0.08296599	-0.080524154	-0.33596072	0.42121437	0.43166003	0.078830004	-0.03475065	0.0035549037	-0.038929082	-0.035658274	0.0971864	-0.21995416	-0.16575214	-0.24231832	0.15791504	-0.23077387	-0.07911414	0.018144615	-0.012510722	-0.07604121	-0.26058418	0.3099041	-0.13534869	-0.23732187	0.31024837	0.3170575	0.05829104	-0.1681971	-0.19353682	-0.23871033	0.10567782	0.009655368	0.35686576	0.15331462	0.19821084	0.18162581	0.13454852	-0.20532863	-0.1312747	-0.27928692
0.051693846	-0.17616494	-0.19616096	-0.04132508	-0.1316027	-0.22379409	0.0358066	0.078628324	-0.012468708	-0.1041611	-0.03492025	-0.13379164	0.16211496	0.23998797	-0.024582574	0.05408252	0.10646651	-0.014370867	-0.048143808	0.09625038	0.053540193	-0.023557633	-0.5056298	0.18405782	-0.09868079	0.26010725	0.17585175	0.024142195	-0.20628431	0.13436006	0.30200794	0.2681501	-0.4380918	0.3245967	0.027365183	0.4170774	-0.26973826	-0.7258072	-0.11135944	0.385372	0.29093453	0.053843584	0.119480416	-0.0041891057	-0.21371451	-0.08556338	0.2535307	-0.17256595	0.060895827	0.10209344	-0.055246353	-0.26818267	-0.03361553	0.11352029	0.15200141	0.22810428	0.006054062	0.30267012	0.4488038	0.11371936	-0.17583735	0.10734382	0.16278623	-0.1354979	-0.25541633	-0.08507829	0.013282792	0.0781122	0.4934448	0.18004543	-0.2825543	0.015960896	-0.11074834	0.23539492	0.15232241	-0.057818487	-0.09928513	0.10200914	0.054770257	0.2345432	0.2606203	0.21384011	-0.25606292	0.056783468	0.27448645	-0.05978728	-0.109972715	-0.13303946	-0.4277383	-0.14013088	-0.11690592	0.12960596	-0.44549227	-0.37762192	0.033504248	-0.3582665	0.04078209	0.009493864	0.28838623	-0.15486735	0.23888277	0.34413671	-0.07710697	0.25973216	-0.036620688	0.39199248	-0.14231358	-0.08025294	0.12781619	0.025148707	-0.24633494	0.16204411	-0.059414126	-0.024934202	0.26728198	-0.047043975	-0.13380836	-0.2476972	-0.3899551	0.018498182	-0.07195559	-0.25683784	0.3265584	0.00072235754	0.094742194	-0.32206583	0.0025416957	0.23276664	-0.17030166	-0.012991911	-0.27897972	0.005383168	0.07859211	-0.34634575	-0.1622616	-0.021352287	0.19727491	-0.11475157	0.18565468	0.0918417	0.39321268	-0.051235124	0.6034092	0.08450131	0.020770568	-0.19013251	0.0053055207	0.06019094	0.3330897	-0.45954666
-0.08051345	0.0656633	0.1366362	0.135777	-0.28405786	0.046559837	-0.10466096	0.19665971	-0.3810985	0.13502415	0.09776683	-0.014124462	-0.13172777	0.10416236	0.11165502	-0.10170387	0.39624175	0.28162813	-0.2426533	-0.31323254	0.12980439	0.04427365	0.19633707	0.16049612	0.11513802	-0.09667477	-0.16562991	-0.26528156	-0.047222473	0.19911174	0.13899109	0.363047	0.09538298	0.33326268	-0.4030845	0.15489158	0.13320132	-0.15854819	-0.08808247	-0.05305648	0.1532138	0.20934966	0.27336863	0.00951395	0.065739796	-0.1233903	0.33379507	-0.117556736	-0.30172417	0.14004165	-1.6966482e-05	-0.47379765	0.019556655	-0.2522158	0.1986171	-0.19834192	0.18904322	-0.06595606	0.16785622	0.111725815	-0.1550547	-0.044828776	-0.38551456	-0.04849157	-0.41592482	0.022905389	0.57067525	-0.037997354	0.20280436	0.3942929	-0.2939062	-0.15317327	-0.19030297	-0.27918735	0.015714	0.17243291	0.020941263	0.051280122	0.037822947	-0.152393	0.124160536	0.1461306	0.12408346	0.29465824	0.28512007	-0.5276489	-0.060741387	-0.021552404	0.18896428	-0.103025705	0.103995994	0.027271789	-0.04177768	-0.041681208	-0.16891836	-0.14891413	0.02303193	0.18382299	0.39854264	-0.30867973	0.10419212	0.08504231	0.18045719	0.07557906	-0.1851478	0.13270935	-0.51774764	0.057779085	0.07859088	0.19881226	-0.19255514	0.11197323	0.046907116	0.48786926	0.018528452	-0.33905372	-0.10823702	0.012522782	0.14849633	0.12433468	0.24716973	0.2147364	-0.04300456	-0.27403295	-0.21391347	-0.117508225	-0.22684251	0.053072624	-0.45236245	-0.008198753	-0.14045195	0.43019244	0.14604336	0.16079381	-0.15045239	0.09456337	0.011327268	-0.03859664	0.043483168	-0.27855626	0.11959194	-0.16071224	0.13498881	0.15574272	0.021571068	0.2109681	0.2366158	0.101332955	0.30132762	-0.035021573
-0.07102446	0.3761212	0.22679432	-0.14743195	0.03557117	0.25294468	0.25454372	-0.053921405	-0.0424383	0.17906196	-0.09090312	-0.17314236	0.15968667	0.15972275	-0.15324765	-0.027708452	0.17357911	0.11616022	-0.044488966	0.1544718	-0.17135423	0.13350004	0.19349764	0.2368113	0.0045617167	0.35966942	-0.019451885	0.094624564	-0.4475105	0.01540145	-0.016039025	0.31160852	-0.10688651	0.24228711	0.010454883	-0.0065813097	-0.12332386	-0.35960862	-0.21042953	-0.20847161	0.21345852	0.14930467	0.2187198	0.0011128243	-0.17312585	0.15736474	0.27894843	-0.13330272	-0.03288962	-0.10102386	0.084011614	-0.37026644	-0.45411527	-0.028145391	0.024835713	-0.23845099	-0.03373266	0.06097199	-0.034483463	0.13382906	0.19697843	-0.025984429	-0.14221139	0.1848386	-0.3446623	-0.007937625	0.008280416	-0.12480566	0.17860918	-0.39728263	-0.17569217	-0.34835017	0.09999495	0.016493391	0.057039764	0.06515719	-0.20770979	0.08319003	-0.2992101	-0.015095011	-0.010653181	0.2989511	-0.024445597	0.29627585	-0.22527315	-0.5054495	0.2317179	-0.19205737	-0.12570423	-0.22333287	-0.26058325	0.39778316	-0.061332013	-0.089646354	0.24537674	0.0028989085	-0.16732389	0.4551438	0.42824727	-0.47176534	0.16756517	-0.10640653	-0.12369964	0.09694662	-0.060202975	0.06515126	-0.034271117	-0.21060106	-0.05282549	-0.19856642	-0.0771555	-0.031202253	0.044471473	0.27094653	0.3527306	-0.14430629	0.2593063	-0.047680467	-0.0546403	-0.220696	-0.11668954	-0.19276427	0.049423404	-0.087073	0.09490208	-0.27199256	0.028637363	0.15294518	-0.06841822	0.16737653	-0.15936422	0.36917764	-0.35145518	0.1840726	-0.08051159	0.5928308	0.08870904	0.01638892	0.21851842	0.05573623	0.28228417	-0.38805512	-0.10606654	0.21097378	-0.14040138	0.5285823	-0.17166793	0.029930783	0.19052501	0.15979709
-0.35070062	-0.27303818	0.25278166	0.113365225	-0.0010687088	-0.19197689	-0.19725387	-0.25482655	-0.56460345	0.16330792	-0.056256305	-0.25533286	0.01254492	-0.28622383	-0.19783258	-0.22784932	0.11893412	-0.1921671	0.122211225	0.13200268	-0.14707017	-0.008979203	-0.11028401	0.054928154	0.29871237	0.5079286	0.09946665	-0.06178232	-0.051052924	0.03780289	0.33350858	-0.058675885	-0.43364206	0.20289546	-0.24016996	-0.019015716	0.2197528	-0.10898506	0.088911794	0.23644002	0.20145352	0.023225972	0.50314677	0.12961453	-0.5094721	0.10067961	0.27812535	0.027347267	-0.3783608	0.16652976	-0.0350644	-0.3531815	0.10565766	-0.20036124	0.079359606	-0.17054793	-0.10198027	0.047640923	-0.18316557	0.01209181	-0.17721586	0.2779566	-0.27616742	0.27520603	-0.20678465	0.118785694	0.3288044	-0.058206532	0.05630476	0.112951025	-0.025311507	0.26594186	-0.11819236	-0.19656715	-0.25748605	0.06435366	0.1360886	0.3397169	-0.1970075	-0.3146463	-0.038068492	-0.10982383	-0.1690408	0.28867346	0.12540157	-0.48421067	-0.010210829	-0.28171268	-0.19026452	0.21168095	-0.24873243	0.004599982	0.35364485	-0.14881699	-0.16858195	-0.20661882	0.12990277	0.12733325	0.21102402	-0.2994507	0.024904842	-0.21852686	-0.2875102	-0.14648686	-0.28861097	-0.01262609	-0.11423308	-0.15740167	-0.05490351	-0.3725912	-0.18819085	-0.014289162	-0.22061339	-0.18552329	0.17195044	-0.29709122	0.029015422	-0.38656542	0.21775323	-0.17521684	0.18763733	0.13715488	-0.11072454	-0.18363805	-0.023858504	0.07523895	-0.21639507	-0.041174367	-0.09728907	-0.025397096	-0.39618146	-0.06429026	-0.028160132	-0.017034458	0.03806281	0.36033985	-0.07686192	0.012411046	0.045431722	-0.12175849	0.043905824	-0.28613716	-0.1958112	0.16258457	0.13546243	-0.014453188	0.027309302	0.14410949	-0.07948729	0.07983716
